"동별(1)",동별(2),동별(3),2015,2015,2015,2015,2015,2015,2015,2015,2015,2020,2020,2020,2020,2020,2020,2020,2020,2020
"동별(1)",동별(2),동별(3),종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수
"동별(1)",동별(2),동별(3),소계,단독주택,단독주택,단독주택,단독주택,아파트,연립주택,다세대주택,비거주용건물내주택,소계,단독주택,단독주택,단독주택,단독주택,아파트,연립주택,다세대주택,비거주용건물내주택
"동별(1)",동별(2),동별(3),소계,소계,일반단독주택,다가구주택,영업겸용주택,소계,소계,소계,소계,소계,소계,일반단독주택,다가구주택,영업겸용주택,소계,소계,소계,소계
"서울시",광진구,자양4동,4686,1939,91,1575,273,1405,437,780,125,4613,1589,68,1278,243,1405,363,1139,117
"서울시",동대문구,소계,98203,20799,6518,11569,2712,59534,3740,12529,1601,103520,17120,4344,9942,2834,65033,3274,16511,1582
"서울시",동대문구,회기동,2882,773,131,511,131,1406,52,566,85,3115,744,106,496,142,1577,50,652,92
"서울시",동대문구,휘경1동,3598,1301,270,931,100,1434,94,699,70,4327,913,181,640,92,2546,136,677,55
"서울시",동대문구,휘경2동,6701,1020,177,750,93,4151,414,1075,41,6802,994,137,741,116,4151,414,1191,52
"서울시",동대문구,청량리동,6181,1526,418,929,179,3691,65,809,90,6209,1507,383,922,202,3691,65,853,93
"서울시",동대문구,답십리1동,9736,1097,260,685,152,8355,44,169,71,9261,944,188,613,143,7743,32,474,68
"서울시",동대문구,답십리2동,8546,1067,284,574,209,6937,66,361,115,9791,991,224,529,238,8184,45,459,112
"서울시",동대문구,용신동,7622,2581,983,1226,372,3532,342,914,253,8495,1942,533,1040,369,4446,345,1522,240
"서울시",동대문구,제기동,7453,2395,1127,841,427,3078,156,1629,195,7896,2262,867,863,532,3113,158,2148,215
"서울시",동대문구,전농1동,7226,2391,827,1324,240,3431,180,1115,109,8308,2138,654,1231,253,4044,224,1804,98
"서울시",동대문구,전농2동,6328,524,219,256,49,5505,X,272,25,6437,489,190,249,50,5505,X,417,26
