"동별(1)",동별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"합계",동대문구,32411,10677,142842,76058,66784,-,-,1,1,3539,14237,1,3,17,147,775,6270,11272,31474,3602,6889,4909,14047,277,1855,292,5002,1309,4589,591,7425,441,9109,50,4267,985,15117,1006,14693,749,2376,2595,5341,31878,10575,140748,74303,66445,-,-,1,1,3297,13543,1,2,19,148,766,5849,10923,31318,3617,6562,4863,14447,254,2119,275,4314,1359,4598,630,7073,435,8666,50,3443,1000,16243,1031,14494,776,2462,2581,5466,31324,10456,138400,73067,65333,-,-,-,2,4,-,3146,12956,6135,2,3,1,20,143,24,735,5797,932,10599,30950,12959,3523,6520,480,4845,14420,8696,238,1931,866,260,4007,2676,1453,4489,1595,633,7325,2585,446,6985,3969,50,3430,1190,1027,16657,8233,1051,15154,11417,762,2344,1133,2532,5285,2442,43029,14408,148308,79053,69255,1,3,2,6,4036,13827,18,20,33,277,3212,7931,15223,34882,3762,6199,5185,11948,741,2589,365,4172,2164,5437,1297,8868,947,10317,51,3981,1198,13807,1064,16621,879,2287,2851,5136,42813,14480,146383,78105,68278,2,4,1,1,3922,12870,15,16,31,273,3347,7275,14774,33547,3956,6435,5108,11913,781,2595,374,4130,2201,5505,1305,8508,895,8744,49,4023,1288,16173,1085,17183,889,2282,2790,4906
"합계",중랑구,28045,9343,102758,53237,49521,-,-,1,3,3578,16259,6,123,20,214,920,5503,5416,16124,6412,13473,4154,10944,134,1118,150,1713,1061,2757,320,1626,308,2832,47,3350,922,7863,985,11586,896,2302,2715,4968,28024,9410,103016,53541,49475,-,-,1,3,3384,15250,6,109,23,228,912,6006,5296,16071,6550,13092,4152,11212,135,1027,162,1800,1085,2921,336,1643,321,2853,47,3471,936,7773,999,11920,940,2484,2739,5153,28228,9519,103345,53185,50160,-,-,-,-,-,-,3423,14695,8273,6,118,44,21,206,26,965,6429,978,5181,15505,7482,6550,12496,668,4171,11311,6999,142,894,312,158,1741,1080,1161,3100,1137,386,1726,652,350,3092,1208,47,3533,1309,915,7925,5443,1031,13013,10624,968,2543,1219,2753,5018,2706,38558,13112,111086,58836,52250,-,-,1,3,4244,14720,12,180,31,227,4409,10660,8958,18655,5498,10648,4481,9830,616,1712,223,1809,1709,3607,1036,2375,910,3904,47,3635,1078,7816,1100,14115,1063,2269,3142,4921,39310,13471,113144,59221,53923,-,-,2,5,4256,14055,11,112,34,233,4644,10960,9064,18663,5830,10899,4453,9997,674,1723,206,1746,1722,3682,1085,2649,892,4628,47,4108,1151,7668,1111,14806,1029,2273,3099,4937
"합계",성북구,24039,8878,108991,53234,55757,-,-,-,-,2424,9199,5,11,11,177,569,4093,4927,15313,3520,6708,4415,12731,234,1756,151,1600,1099,2673,456,3954,262,5601,52,3915,1372,20652,1065,12533,735,2130,2742,5945,23287,8831,108201,52719,55482,-,-,-,-,2214,8140,5,10,11,178,554,3934,4805,15159,3080,6058,4463,13397,235,1877,145,1512,1125,2708,478,4328,254,5255,52,3301,1382,21481,1044,12835,756,2306,2684,5722,23617,8922,111005,54975,56030,-,-,-,-,-,-,2144,7873,4152,4,8,-,13,171,18,575,4133,712,4697,14662,7220,3557,6130,364,4461,13323,8029,241,1900,711,144,1576,818,1203,3827,1310,480,5384,2189,264,5624,2571,51,3308,1166,1368,21947,11902,1045,13249,10790,745,2323,1088,2625,5567,2990,34420,13193,121798,59311,62487,1,8,-,-,3150,9778,40,46,23,262,1570,6720,9132,18869,3446,6178,4805,11423,1007,3386,221,1552,1906,3935,1378,6381,832,7314,50,3391,1705,18428,1109,16325,1051,2390,2994,5412,34712,13393,124004,60275,63729,1,3,-,-,3138,8743,30,42,24,239,1591,5245,9143,18873,3691,6135,4683,11685,1115,3355,230,1607,1918,3791,1415,7439,773,6400,49,4607,1806,21226,1131,16668,1043,2444,2931,5502
"합계",강북구,18928,6992,71752,33422,38330,-,-,-,-,1541,6621,1,80,9,326,498,2057,3857,10768,3192,6822,3681,10569,101,715,253,4027,789,1776,275,1123,218,3321,44,2750,683,5729,816,8573,721,1972,2249,4523,18918,7065,72418,33306,39112,-,-,-,-,1444,5903,2,84,8,340,506,2133,3768,10625,3218,6625,3719,10674,103,682,267,4074,807,1782,293,1185,216,3440,44,3265,684,5871,813,9195,741,2037,2285,4503,19014,7153,73904,34134,39770,-,-,-,-,-,-,1456,5864,3210,3,84,28,8,338,52,522,2198,400,3823,10726,5370,3108,6305,291,3779,11090,6592,117,759,377,282,3989,2869,811,1876,688,314,1241,576,222,3737,2457,44,3108,1192,683,5911,3966,816,10099,8252,751,2125,990,2275,4454,2460,26711,9965,83276,41265,42011,-,-,-,-,2095,6363,14,97,18,396,1585,6532,6967,12887,2994,6219,4130,9461,502,1279,378,3917,1250,2547,842,1869,691,4396,41,2895,870,5854,857,12312,877,1841,2600,4411,26385,9807,80222,38440,41782,1,1,-,-,2067,5979,10,93,18,349,1582,4290,6807,12912,3102,6203,4001,9460,561,1196,352,4249,1243,2411,824,1985,641,3705,42,3530,890,6164,867,11540,869,1885,2508,4270
"합계",도봉구,18351,6324,70503,36085,34418,1,2,-,-,1090,4556,-,-,9,116,492,3150,3500,10915,4502,9543,2732,7514,87,709,136,1320,785,2609,325,1785,172,1352,39,3605,960,7423,845,9640,620,1903,2056,4361,18894,6320,74314,38646,35668,1,3,-,-,1020,4137,1,1,9,110,495,3402,3455,10983,5099,10030,2751,7906,82,757,134,1281,796,2768,347,1773,181,1841,38,3872,962,7537,837,11640,622,1907,2064,4366,18628,6269,72939,37598,35341,1,1,-,1,1,-,945,3794,1986,4,22,11,8,94,14,486,3565,723,3367,10797,5434,5002,9064,399,2814,8203,5067,81,752,262,119,1107,633,808,2760,925,337,1756,782,181,2030,762,38,3892,1574,926,7318,4989,824,11538,8847,618,1778,827,2068,4467,2106,25607,8981,79429,41322,38107,-,-,-,-,1405,4252,21,47,18,178,1537,5362,6548,12752,4751,8493,3033,7030,491,1252,194,1144,1145,3729,773,2222,633,2992,38,4238,1083,7186,860,12485,736,1586,2341,4481,25391,8886,79097,41600,37497,2,4,-,-,1350,3842,15,44,16,160,1474,4965,6178,12589,5058,8752,3003,7035,516,1335,182,1219,1140,3654,828,2542,617,2927,37,4256,1114,7191,859,12804,738,1594,2264,4184
"합계",노원구,26516,9401,117859,55762,62097,1,2,-,-,848,4042,4,214,13,162,538,2431,5084,15534,6550,12677,4143,14211,168,1233,243,4315,1198,4574,420,2339,313,5110,38,3042,1951,21222,1468,18404,921,2852,2615,5495,26616,9479,118713,56183,62530,1,1,-,-,858,3720,6,311,11,214,551,2507,5030,15757,6598,12573,4191,14443,156,1242,236,4253,1231,4289,438,3259,317,4602,38,3141,1950,21138,1454,18684,934,3078,2616,5501,26618,9576,116684,54993,61691,1,1,-,-,-,-,797,3533,1649,8,288,46,19,234,31,552,2508,592,4965,15458,8312,6564,11955,580,4278,14520,8747,167,1082,419,230,3788,2679,1228,4465,1501,454,2771,1243,291,4375,2368,39,3533,1333,1936,20143,12115,1445,19452,15625,987,3200,1425,2657,5378,3026,37442,13862,127454,61190,66264,4,6,-,-,1309,4240,33,327,28,253,2070,5711,9675,19196,6229,11331,4655,12644,948,2166,357,3658,1689,4947,1303,3827,940,5371,39,3797,2418,20640,1486,20928,1122,2871,3137,5541,37909,14092,133398,63208,70190,5,22,-,-,1280,3964,29,304,28,170,2128,5751,9866,19515,6415,11619,4544,13122,993,2303,322,5159,1704,4648,1308,3862,923,8041,40,4047,2573,20726,1515,21536,1131,3043,3105,5566
"합계",은평구,24561,9413,88818,41845,46973,-,-,-,-,957,3266,6,160,13,206,645,4092,5121,15605,4990,8482,4178,11781,149,1246,170,2437,1409,3296,347,1510,229,1694,53,4042,1430,9983,1170,13259,814,2216,2880,5543,24873,9548,90049,42452,47597,-,-,-,-,899,3041,6,159,15,255,635,4053,4984,15264,5214,8898,4273,12317,157,1201,164,2324,1471,3291,369,1710,249,1741,51,3879,1469,10058,1190,13963,810,2277,2917,5618,24681,9535,93631,43830,49801,-,-,-,-,-,-,868,2964,1417,4,162,30,14,240,42,611,4405,741,4815,15220,8034,5172,8809,455,4331,12965,7945,147,1223,449,153,2027,1429,1492,3342,1368,379,1894,848,224,1597,639,52,3812,1440,1435,10374,7229,1198,16423,13281,842,2515,1255,2944,5659,3199,36273,14221,108362,52259,56103,3,5,1,1,1551,3772,20,179,24,286,2074,7638,9487,18451,4746,8524,4888,11512,1099,2747,279,2188,2280,4508,1307,3174,935,2940,52,4868,1747,10994,1303,18196,1042,2413,3435,5966,36509,14446,109031,51769,57262,4,12,-,-,1510,3502,14,168,22,271,2018,7418,9596,18887,5095,8489,4806,11603,1198,2323,244,2197,2185,4386,1349,3336,906,2961,54,5872,1847,10749,1322,18824,1027,2266,3312,5767
"합계",서대문구,19852,7417,111117,55668,55449,1,1,-,-,754,2721,2,51,14,574,502,4062,4071,14505,2881,6195,4337,14107,416,2852,213,4796,989,2594,568,5884,450,7011,44,5428,1078,18919,781,14639,587,1788,2164,4990,19796,7394,109490,53956,55534,1,3,-,-,686,2494,4,69,13,576,506,3868,4025,14045,2903,5835,4315,14505,443,2746,181,4067,1023,2634,632,6113,444,6690,43,5080,1086,18651,777,15362,572,1844,2142,4908,20095,7500,113819,55966,57853,1,1,1,-,-,-,666,2537,1145,4,54,40,12,561,125,510,4044,511,4127,13468,6634,2981,5480,349,4321,14232,8234,476,3355,1363,184,5512,2529,1071,2746,1013,655,6567,3363,424,6528,3247,43,5155,2029,1116,20503,11395,778,16484,12509,585,1824,843,2141,4768,2523,28769,10720,120347,59983,60364,1,1,-,-,1090,3000,13,63,19,602,1684,6168,7075,16147,3339,5934,4577,12112,1205,4734,273,4684,1730,3840,1526,8386,882,6166,43,5513,1339,20072,838,16058,754,1773,2381,5094,28522,10787,118256,58797,59459,1,2,-,-,1074,2815,11,59,16,598,1670,6176,6936,16293,3414,5616,4450,11961,1305,4812,287,3878,1696,3636,1521,8577,747,5830,44,6013,1405,19646,875,15584,742,1797,2328,4963
"합계",마포구,36325,12245,247999,134707,113292,-,-,-,-,1336,5121,8,425,22,307,1084,16287,7664,33868,2947,11967,8139,28793,2469,34801,497,11322,1755,5588,2460,19824,1072,35339,58,4599,1609,15681,1182,10593,1000,4257,3023,9227,37232,12738,255152,136857,118295,1,1,-,-,1317,5350,11,464,28,355,1029,14703,7655,35083,2987,12398,8429,31288,2487,37909,505,10751,1918,5932,2632,20741,1069,34430,57,4671,1742,15637,1184,10902,1061,4794,3120,9743,37290,12919,247276,132558,114718,-,-,-,-,-,-,1226,5218,2274,11,485,79,30,361,31,977,13648,2212,7709,34878,16766,2914,10892,3164,8616,29425,16227,2302,36841,14255,495,10060,5607,2073,5976,2270,2572,20235,8084,1049,33887,16654,57,4909,1914,1842,15202,9188,1227,10843,8790,1074,4607,1918,3116,9809,5285,58694,20232,285083,155216,129867,9,18,2,10,2058,6073,26,501,48,389,2973,20235,13605,41025,3917,12716,9532,25747,5385,48429,915,10501,3600,8649,5381,26611,2200,34856,61,5451,2354,15837,1314,13221,1620,4304,3694,10510,56782,19865,279788,152822,126966,6,11,2,7,1998,5646,23,465,46,410,2959,19354,12958,41204,3963,11930,9219,25444,5299,51809,814,11301,3526,8552,5086,26062,1907,27412,60,5969,2462,16804,1339,13243,1505,4327,3610,9838
"합계",양천구,26077,9626,119943,63780,56163,-,-,-,-,1190,5294,2,270,21,457,840,9741,5432,17338,4894,12935,3566,11585,283,5010,207,2486,1242,3647,695,3049,315,4694,48,6153,2366,15026,1213,13177,935,3097,2828,5984,26126,9725,123311,65377,57934,-,-,-,-,1150,4926,2,266,20,473,828,10437,5259,17547,5053,12806,3604,12092,273,5094,209,2549,1254,3571,736,3232,336,5260,48,6609,2376,14974,1203,14213,931,3104,2844,6158,25894,9745,121582,63099,58483,-,-,-,-,-,-,1075,4524,2102,2,268,81,21,469,81,809,8832,1315,5087,17160,8219,5017,12291,851,3618,12352,7723,261,4869,1563,205,2252,1303,1334,3730,1421,705,3207,1335,330,4751,1859,49,6768,2542,2385,15334,10392,1224,15435,12704,981,3313,1664,2791,6027,3328,37183,13760,130371,68388,61983,1,26,1,1,1638,5125,21,292,33,543,2292,11972,9257,20421,5924,11537,3974,10824,1041,5978,289,2324,1971,4730,1522,4530,891,5544,47,5918,2757,15081,1273,16620,1074,2611,3177,6294,37929,14039,133776,70222,63554,1,2,1,1,1583,4648,17,304,30,519,2321,11855,9281,20765,6507,13193,3969,11345,1121,6526,264,2558,1977,4775,1589,4461,860,5853,47,5524,2900,15309,1293,17154,1070,2799,3098,6185
"합계",강서구,36556,12762,234394,130005,104389,1,30,-,-,1258,7027,6,426,42,639,1135,13334,8713,34665,7095,53820,5651,20057,659,11196,298,3976,1909,7006,989,17291,554,17199,57,3267,1787,13832,1542,17902,1176,3498,3684,9229,38524,13335,248204,136215,111989,1,26,1,1,1257,7311,8,466,45,673,1214,14875,9079,37641,7317,52138,5900,21475,830,11108,337,3996,2088,7464,1256,23116,686,17365,57,3474,1844,14257,1582,19576,1227,3851,3795,9391,39458,13619,257494,142209,115285,1,29,3,1,1,-,1275,7317,3051,10,515,61,45,696,111,1258,15605,2436,9209,37437,16192,7280,50974,18712,6106,22192,13620,906,11620,3418,362,4682,2869,2154,8781,2938,1393,25339,7094,765,17798,8120,58,3971,1618,1870,14191,9639,1646,22593,18689,1266,4083,1931,3853,9670,4783,58788,20085,280238,159658,120580,4,45,-,-,1992,8664,42,516,57,770,3130,18494,16465,44848,8490,52507,6868,19390,2634,15277,551,5268,3420,9197,3218,28689,1842,20106,59,4716,2321,14598,1698,23740,1546,3888,4451,9525,58806,19887,290473,164478,125995,5,44,-,-,1965,8338,38,507,69,893,3011,20050,15831,46136,9188,50603,6779,19859,2801,17766,570,5074,3515,8969,3218,31081,1623,21895,61,5236,2505,14779,1735,24758,1479,4024,4413,10461
"합계",구로구,38405,11298,213468,122446,91022,1,1,-,-,3729,19002,7,102,21,219,1020,11691,12201,40111,4768,9552,4688,14686,2096,30009,480,8392,1320,4381,1485,15312,697,21935,46,4061,1204,10481,1124,13889,888,2403,2630,7241,38553,11356,218070,124793,93277,1,1,1,1,3677,17612,8,104,22,389,1009,12033,12100,40438,4891,9160,4664,15178,2108,30068,498,8238,1373,4386,1567,15674,705,25341,46,4059,1231,10747,1123,14882,916,2617,2613,7142,38756,11511,225668,128722,96946,1,20,4,1,1,-,3609,18469,5668,9,129,9,23,446,84,1061,13365,1944,11694,39383,15500,4907,9242,868,4726,15112,9534,2165,30396,9231,523,8459,5261,1541,4573,1700,1642,15569,5109,744,28314,15024,45,3932,1231,1275,11778,7692,1152,15997,12964,972,2943,1401,2666,7540,3722,53547,16265,239168,141405,97763,5,16,1,1,4646,19190,30,148,35,523,2732,18377,17542,44781,5250,10940,5102,13538,3655,33732,692,8308,2543,5887,2938,18898,1442,21240,46,4218,1530,11701,1234,17669,1073,2705,3051,7296,52791,16161,240689,140067,100622,6,18,-,-,4550,17762,23,114,33,386,2633,16888,17126,44216,5498,10873,5006,12922,3704,35997,691,9118,2443,6679,2855,19611,1291,21699,46,5153,1613,11771,1258,18241,1047,2527,2968,6714
"합계",금천구,31750,8611,228000,142168,85832,1,4,2,3,5412,40151,6,15,27,305,1130,15891,8948,41969,2824,9589,3318,10293,2441,36266,227,2505,984,3114,1922,26071,610,20864,32,1908,675,5452,692,7229,588,1464,1911,4907,32472,8955,234012,145099,88913,2,8,-,-,5399,40430,6,10,27,266,1132,17882,9091,40952,2818,9064,3350,11033,2625,37711,228,2402,1035,3147,2186,27977,669,20454,33,2474,702,6307,685,7162,599,1541,1885,5192,33814,9359,242686,150589,92097,-,-,-,-,-,-,5401,40538,14239,11,89,27,28,286,30,1141,16576,2079,9264,41416,16586,2903,8999,1233,3435,10808,7105,2902,39393,12484,257,2437,1207,1218,3401,1228,2482,31136,9581,738,23836,11721,34,2379,932,732,6310,4080,713,7989,6422,599,1584,771,1956,5509,2372,47354,13529,262665,163327,99338,5,12,-,-,6690,40534,27,108,29,281,2381,22261,13984,45905,3110,8124,3698,9535,4752,43918,354,2865,2333,5731,4129,32696,1295,25390,31,2446,857,6529,733,8891,714,1454,2232,5985,47964,13700,255449,158019,97430,1,2,-,-,6698,39114,15,102,30,324,2388,17680,13385,42706,3218,8286,3699,9434,5121,45622,393,2824,2627,5065,4410,33793,1310,25400,31,2368,937,6810,763,8866,697,1478,2241,5575
"합계",영등포구,43163,12955,362800,210507,152293,-,-,2,19,4186,14084,9,761,23,628,1372,23440,11581,51856,4094,12233,7003,25853,1785,28943,1158,54040,1849,11132,2310,30977,1120,58775,67,8676,1251,9054,1201,16182,1096,3956,3056,12191,42589,12870,367557,212718,154839,-,-,3,13,3957,13577,11,781,21,438,1319,23195,11068,52863,4164,11414,6897,27163,1749,30827,1242,56551,1911,8762,2393,32357,1110,57524,70,9922,1260,8754,1208,17253,1139,4149,3067,12014,42370,12971,373478,217650,155828,-,-,-,2,4,-,3742,13245,3883,12,775,196,26,458,48,1324,21509,3216,10905,52966,21521,4167,10822,2308,6954,27259,16854,1632,30169,8516,1327,58819,23611,2039,10064,3229,2457,35724,12303,1073,59601,30443,69,9354,2827,1226,8938,6009,1218,17689,13701,1165,4209,1982,3032,11873,5181,74060,22290,434698,258921,175777,8,26,2,4,4949,14406,52,821,36,439,10619,44487,17657,63017,5618,13512,7731,24199,3871,36693,4981,65564,3572,11431,4915,38854,1989,64337,73,9481,1637,9810,1333,20657,1482,4753,3535,12207,74562,22629,435017,253173,181844,9,17,2,5,4790,13520,52,898,32,496,11080,35411,16947,59798,5793,12445,7658,24467,3903,40909,5739,68996,3699,11668,4836,43419,1946,68242,70,9379,1717,9441,1345,19680,1395,4228,3549,11998
"합계",동작구,19966,7824,110422,53384,57038,-,-,1,2,651,2228,3,142,14,435,569,4921,4689,14990,2115,3290,4143,12907,240,4182,199,3558,1203,5348,414,6640,323,12877,44,3217,1215,15448,1010,12622,812,2600,2321,5015,19916,7788,112564,54644,57920,-,-,-,-,614,2059,4,148,13,423,568,7529,4564,14773,2136,3124,4141,13130,222,4398,192,3642,1279,5825,428,6067,318,10746,43,3553,1264,15755,1015,13365,791,2761,2324,5266,19793,7769,106159,52297,53862,-,-,-,-,-,-,596,2095,1101,3,118,28,14,421,53,585,5972,602,4285,14001,6732,2231,3644,289,4153,13252,7871,227,4172,1594,178,3284,1761,1297,5656,3044,459,6440,2444,317,6883,3492,43,3792,1606,1264,14114,8064,1021,13956,11104,810,3024,1376,2310,5335,2701,28505,11152,110642,55441,55201,3,5,-,-,976,2442,18,165,21,484,1624,5967,7817,16876,2189,3299,4415,10994,1002,5940,248,3808,1946,6287,1211,7531,783,7603,41,3891,1560,13104,1090,14484,978,2517,2583,5245,27915,10964,109281,54637,54644,4,6,-,-,931,2088,15,156,24,512,1614,5995,7490,15553,2250,3343,4221,10555,1085,6280,235,3524,1954,4782,1213,8221,713,7156,41,4213,1615,13728,1110,16024,916,2052,2484,5093
"합계",관악구,26374,9756,115390,60398,54992,-,-,1,5,1350,5480,-,-,12,171,695,9125,5164,16347,4089,6609,5640,17322,299,3124,180,2182,1402,3960,586,4725,347,6590,50,3763,1227,15100,1172,11432,1068,3088,3092,6367,26105,9593,113944,58842,55102,-,-,-,-,1255,4975,-,-,11,183,696,7805,4991,15166,4218,6515,5561,17541,288,3128,173,1857,1422,4010,606,4578,362,6276,48,3336,1191,16210,1178,12906,1042,3133,3063,6325,25505,9687,115329,59684,55645,-,-,-,-,-,-,1185,4492,2313,1,4,2,9,170,19,709,9225,1183,5047,15299,7588,3414,5480,266,5662,17812,10276,265,3036,828,167,1966,1020,1480,4259,1452,645,4958,2041,367,5654,2612,48,3273,1100,1207,16475,9185,1179,13504,10818,1061,3406,1579,3059,6316,3363,38639,13962,135681,74003,61678,2,13,-,-,1976,5413,22,23,20,226,2384,13857,9444,18286,4050,6047,6329,15455,1266,4730,243,1856,2520,5390,1614,6703,1015,11446,50,3541,1534,17051,1236,15738,1353,3248,3581,6658,37915,13641,128417,68392,60025,2,18,1,1,1901,4949,20,20,17,260,2275,11754,8953,17796,4490,6446,6144,15419,1358,4936,238,1781,2500,5451,1562,6994,861,6371,50,3809,1596,17130,1257,16081,1286,2954,3404,6247
"합계",서초구,46207,14783,436763,262455,174308,4,29,2,5,1064,5666,13,146,16,285,1805,69230,12253,68309,1390,8717,6728,31508,2201,29731,941,18249,3153,13460,6303,64040,1296,56251,67,11070,2529,21284,1672,19747,1328,6077,3442,12959,46540,15063,438733,262517,176216,3,37,4,30,1075,5431,13,150,17,281,1663,62442,12079,67696,1566,9020,6646,33522,2181,30389,930,18539,3281,14381,6713,67657,1273,56487,65,11283,2615,21404,1661,20757,1321,6478,3434,12749,46940,15153,438985,261147,177838,3,39,9,3,8,1,1068,6093,2607,18,224,49,18,305,31,1603,62873,7085,11890,66616,27317,1611,10027,1419,6554,31160,18315,2286,32357,9888,990,17835,7863,3508,14516,4917,6892,68949,24619,1328,52336,28015,67,11410,4915,2688,22768,14464,1663,21162,16642,1343,7649,3766,3407,12658,5916,75858,24137,497678,296068,201610,18,98,2,32,1710,7125,59,279,34,383,4348,70247,19615,79806,4510,14683,7127,27693,4875,41316,1610,19295,6195,19305,11972,82863,2396,52331,69,12950,3467,25303,1858,24163,1908,6701,4085,13105,71958,23066,487976,290084,197892,19,86,1,4,1678,6964,44,228,33,428,4234,64933,18027,72744,4352,12744,6685,25797,4952,44909,1647,18770,6132,18373,10997,81598,2145,56765,69,12994,3451,26294,1930,24825,1752,6911,3810,12609
"합계",강남구,72511,22549,679047,379008,300039,1,2,3,10,1707,14910,25,1052,24,856,2071,55618,17274,133772,3092,11093,11074,56982,4662,58867,1951,35865,5686,29287,8798,103202,2093,71474,57,6052,3850,29001,3057,39254,1833,8557,5253,23193,71373,22312,694136,384090,310046,4,46,6,14,1626,14296,39,1222,21,823,1931,49157,16697,136778,3105,11236,10730,58366,4483,58879,1940,34738,5779,29039,9090,107675,2008,83062,56,6047,3838,29182,3048,41288,1778,9179,5194,23109,71027,22257,698840,387884,310956,5,36,7,3,3,-,1650,16875,8347,58,1169,227,22,827,125,1809,46663,7166,16401,143936,65289,3193,11337,2334,11037,59357,32692,4199,59034,20293,1958,32538,14369,6027,30802,10733,8842,110363,42013,1938,76627,36472,58,6202,2776,3903,29778,18206,3042,42029,32906,1840,9120,3979,5042,22144,13022,115054,36930,838446,478061,360385,39,122,6,20,3125,19449,113,1078,40,933,3399,75538,28430,165267,3816,12650,12776,53628,9237,85746,3589,36537,11363,42946,17293,138557,3749,82450,59,7713,5285,33740,3467,47305,2901,10059,6367,24708,110007,35453,801419,447809,353610,27,137,6,15,3027,19410,91,1260,38,1033,3222,51667,26299,157568,3708,12036,12202,50607,9240,97319,4031,37179,11054,39253,15966,133910,3494,78381,58,7471,5459,34053,3522,47080,2579,11059,5984,21981
"합계",송파구,46676,15751,329447,198578,130869,9,315,2,5,1487,8803,9,25,30,622,1887,45141,13728,58913,5746,15124,7032,28346,776,23646,522,8764,2486,13280,2165,25352,800,31046,71,6687,2299,18803,1781,25071,1622,8597,4224,10907,47772,16207,342853,203506,139347,7,273,1,5,1520,9200,10,31,27,593,1870,46470,13666,60790,5915,15955,7234,30485,885,27034,540,8393,2625,13611,2488,27676,832,29731,69,7087,2340,18609,1812,26546,1641,9397,4290,10967,48644,16675,341201,202213,138988,6,276,46,1,6,2,1534,9324,3509,10,26,6,29,578,57,1851,40900,5137,13699,63804,27288,5836,14813,1145,7461,30248,17582,939,27920,7168,546,9047,4545,2725,12871,4702,2754,30886,9313,862,24285,10369,72,7786,3050,2400,20169,13227,1876,28837,22499,1726,8720,3809,4317,10705,5534,76412,25799,411898,251531,160367,32,276,1,1,2483,10843,84,157,44,619,4832,63172,24258,82496,7370,17969,8432,30032,2821,34226,945,9771,4778,16236,6032,40157,1996,28005,71,8091,3092,19470,2020,30697,2078,8133,5043,11547,74531,25400,400781,244588,156193,26,241,1,12,2447,10045,72,106,45,655,4706,62020,22908,82988,7834,17149,8220,26618,2916,34164,972,9525,4736,14700,5762,42432,1759,23632,70,8333,3146,19154,2055,30552,2026,7881,4830,10574
"합계",강동구,29952,10466,146512,77578,68934,4,48,-,-,1566,6508,3,94,15,511,1072,17302,6897,24610,5597,9738,4885,15466,257,2043,278,4141,1531,4286,602,5909,431,13764,46,3534,1479,11239,1234,17337,969,3112,3086,6870,29772,10503,145990,78357,67633,3,40,-,-,1400,5191,2,89,16,522,1052,19094,6764,23937,5629,10140,4834,15308,227,1758,263,3669,1625,4331,653,7012,468,12664,46,2934,1490,10844,1253,18619,939,2905,3108,6933,29080,10358,141770,74700,67070,-,-,-,-,-,-,1292,4855,2127,1,4,-,17,513,98,989,16944,2464,6425,23661,11368,5417,9366,520,4879,15636,9415,204,1783,592,236,3273,2103,1779,4878,1816,617,7004,1999,453,12153,6341,45,2733,1061,1491,10578,7192,1277,19036,15009,930,2826,1320,3028,6527,3645,40978,15080,164769,90515,74254,13,88,1,1,1945,6373,28,42,31,537,2739,27258,11259,27341,4897,9088,5433,13410,971,3773,386,3190,2645,5728,1517,8638,1159,14368,44,2861,1920,11434,1370,21535,1097,2586,3523,6518,41660,15226,157465,83415,74050,13,74,1,3,1911,4899,34,59,32,555,2684,20667,11576,28849,5442,9175,5299,13675,1055,3163,368,3127,2575,6052,1542,8550,1118,11594,45,3057,2060,11621,1423,23580,1095,2595,3387,6170
